Sample in Buffer,Sample in Window,TRIGGER,top_i/DataPath_xN_0/U0/coreArea_2_core/ln/rmsNorm/rsqrtIn_payload[31:0],top_i/DataPath_xN_0/U0/coreArea_2_core/ln/rmsNorm/io_normOut_payload[15:0],top_i/DataPath_xN_0/U0/coreArea_2_core/ln/rmsNorm/io_toBeNorm_payload[15:0],top_i/DataPath_xN_0/U0/coreArea_2_core/stateGen_4/status_token[9:0],top_i/DataPath_xN_0/U0/coreArea_2_core/stateGen_4/status_layerCnt[4:0],top_i/DataPath_xN_0/U0/coreArea_2_core/axi/int_bus_payload_tuser[5:0],top_i/DataPath_xN_0/U0/coreArea_2_core/ln/rmsNorm/io_normOut_valid,top_i/DataPath_xN_0/U0/coreArea_2_core/ln/rmsNorm/io_toBeNorm_valid,top_i/DataPath_xN_0/U0/coreArea_2_core/ln/rmsNorm/isAttnLn,top_i/DataPath_xN_0/U0/coreArea_2_core/ln/rmsNorm/rsqrtIn_valid
Radix - UNSIGNED,UNSIGNED,UNSIGNED,HEX,HEX,HEX,HEX,HEX,UNSIGNED,HEX,HEX,HEX,HEX
2387,2387,0,33bc4d20,29a0,24da,000,00,15,1,0,0,0
2388,2388,0,33bc4d20,3007,24da,000,00,15,1,0,0,0
2389,2389,0,33bc4d20,2c2b,24da,000,00,15,1,0,0,0
2390,2390,0,33bc4d20,a420,24da,000,00,15,1,0,0,0
2391,2391,0,33bc4d20,aa18,24da,000,00,15,1,0,0,0
2392,2392,0,33bc4d20,2fa0,24da,000,00,15,1,0,0,0
2393,2393,0,33bc4d20,2fa6,24da,000,00,15,1,0,0,0
2394,2394,0,33bc4d20,acbd,24da,000,00,15,1,0,0,0
2395,2395,0,33bc4d20,2ac3,24da,000,00,15,1,0,0,0
2396,2396,0,33bc4d20,2e40,24da,000,00,15,1,0,0,0
2397,2397,0,33bc4d20,b09f,24da,000,00,15,1,0,0,0
2398,2398,0,33bc4d20,a2f2,24da,000,00,15,1,0,0,0
2399,2399,0,33bc4d20,2d1b,24da,000,00,15,1,0,0,0
2400,2400,0,33bc4d20,a9fa,24da,000,00,15,1,0,0,0
2401,2401,0,33bc4d20,1f06,24da,000,00,15,1,0,0,0
2402,2402,0,33bc4d20,1954,24da,000,00,15,1,0,0,0
2403,2403,0,33bc4d20,a44b,24da,000,00,15,1,0,0,0
2404,2404,0,33bc4d20,9ec4,24da,000,00,15,1,0,0,0
2405,2405,0,33bc4d20,adad,24da,000,00,15,1,0,0,0
2406,2406,0,33bc4d20,a65f,24da,000,00,15,1,0,0,0
2407,2407,0,33bc4d20,2543,24da,000,00,15,1,0,0,0
2408,2408,0,33bc4d20,a432,24da,000,00,15,1,0,0,0
2409,2409,0,33bc4d20,296f,24da,000,00,15,1,0,0,0
2410,2410,0,33bc4d20,2923,24da,000,00,15,1,0,0,0
2411,2411,0,33bc4d20,311f,24da,000,00,15,1,0,0,0
2412,2412,0,33bc4d20,2754,24da,000,00,15,1,0,0,0
2413,2413,0,33bc4d20,2a5a,24da,000,00,15,1,0,0,0
2414,2414,0,33bc4d20,2bf5,24da,000,00,15,1,0,0,0
2415,2415,0,33bc4d20,ada8,24da,000,00,15,1,0,0,0
2416,2416,0,33bc4d20,2f37,24da,000,00,15,1,0,0,0
2417,2417,0,33bc4d20,28b4,24da,000,00,15,1,0,0,0
2418,2418,0,33bc4d20,ac5a,24da,000,00,15,1,0,0,0
2419,2419,0,33bc4d20,a7fc,24da,000,00,15,1,0,0,0
2420,2420,0,33bc4d20,a6a9,24da,000,00,15,1,0,0,0
2421,2421,0,33bc4d20,a801,24da,000,00,15,1,0,0,0
2422,2422,0,33bc4d20,0a54,24da,000,00,15,1,0,0,0
2423,2423,0,33bc4d20,b0cd,24da,000,00,15,1,0,0,0
2424,2424,0,33bc4d20,244e,24da,000,00,15,1,0,0,0
2425,2425,0,33bc4d20,2d61,24da,000,00,15,1,0,0,0
2426,2426,0,33bc4d20,b0a4,24da,000,00,15,1,0,0,0
2427,2427,0,33bc4d20,1eb4,24da,000,00,15,1,0,0,0
2428,2428,0,33bc4d20,2097,24da,000,00,15,1,0,0,0
2429,2429,0,33bc4d20,2746,24da,000,00,15,1,0,0,0
2430,2430,0,33bc4d20,2c46,24da,000,00,15,1,0,0,0
2431,2431,0,33bc4d20,11b0,24da,000,00,15,1,0,0,0
2432,2432,0,33bc4d20,adbf,24da,000,00,15,1,0,0,0
2433,2433,0,33bc4d20,ac9a,24da,000,00,15,1,0,0,0
2434,2434,0,33bc4d20,29e7,24da,000,00,15,1,0,0,0
2435,2435,0,33bc4d20,a91a,24da,000,00,15,1,0,0,0
2436,2436,0,33bc4d20,9e0c,24da,000,00,15,1,0,0,0
2437,2437,0,33bc4d20,ac34,24da,000,00,15,1,0,0,0
2438,2438,0,33bc4d20,ad22,24da,000,00,15,1,0,0,0
2439,2439,0,33bc4d20,ad35,24da,000,00,15,1,0,0,0
2440,2440,0,33bc4d20,9cb8,24da,000,00,15,1,0,0,0
2441,2441,0,33bc4d20,2a4e,24da,000,00,15,1,0,0,0
2442,2442,0,33bc4d20,a172,24da,000,00,15,1,0,0,0
2443,2443,0,33bc4d20,aab5,24da,000,00,15,1,0,0,0
2444,2444,0,33bc4d20,a2e2,24da,000,00,15,1,0,0,0
2445,2445,0,33bc4d20,a53a,24da,000,00,15,1,0,0,0
2446,2446,0,33bc4d20,a63a,24da,000,00,15,1,0,0,0
2447,2447,0,33bc4d20,28dd,24da,000,00,15,1,0,0,0
2448,2448,0,33bc4d20,2aa5,24da,000,00,15,1,0,0,0
2449,2449,0,33bc4d20,a98a,24da,000,00,15,1,0,0,0
2450,2450,0,33bc4d20,a8d5,24da,000,00,15,1,0,0,0
2451,2451,0,33bc4d20,2c1d,24da,000,00,15,1,0,0,0
2452,2452,0,33bc4d20,2851,24da,000,00,15,1,0,0,0
2453,2453,0,33bc4d20,2169,24da,000,00,15,1,0,0,0
2454,2454,0,33bc4d20,9e29,24da,000,00,15,1,0,0,0
2455,2455,0,33bc4d20,2406,24da,000,00,15,1,0,0,0
2456,2456,0,33bc4d20,3123,24da,000,00,15,1,0,0,0
2457,2457,0,33bc4d20,2856,24da,000,00,15,1,0,0,0
2458,2458,0,33bc4d20,b052,24da,000,00,15,1,0,0,0
2459,2459,0,33bc4d20,a0c8,24da,000,00,15,1,0,0,0
2460,2460,0,33bc4d20,a937,24da,000,00,15,1,0,0,0
2461,2461,0,33bc4d20,aa1e,24da,000,00,15,1,0,0,0
2462,2462,0,33bc4d20,2c3a,24da,000,00,15,1,0,0,0
2463,2463,0,33bc4d20,293d,24da,000,00,15,1,0,0,0
2464,2464,0,33bc4d20,a9e9,24da,000,00,15,1,0,0,0
2465,2465,0,33bc4d20,ab68,24da,000,00,15,1,0,0,0
2466,2466,0,33bc4d20,2921,24da,000,00,15,1,0,0,0
2467,2467,0,33bc4d20,22ad,24da,000,00,15,1,0,0,0
2468,2468,0,33bc4d20,22ef,24da,000,00,15,1,0,0,0
2469,2469,0,33bc4d20,2e71,24da,000,00,15,1,0,0,0
2470,2470,0,33bc4d20,ac27,24da,000,00,15,1,0,0,0
2471,2471,0,33bc4d20,a070,24da,000,00,15,1,0,0,0
2472,2472,0,33bc4d20,202b,24da,000,00,15,1,0,0,0
2473,2473,0,33bc4d20,ae38,24da,000,00,15,1,0,0,0
2474,2474,0,33bc4d20,ab1c,24da,000,00,15,1,0,0,0
2475,2475,0,33bc4d20,1bee,24da,000,00,15,1,0,0,0
2476,2476,0,33bc4d20,2cb0,24da,000,00,15,1,0,0,0
2477,2477,0,33bc4d20,26eb,24da,000,00,15,1,0,0,0
2478,2478,0,33bc4d20,a1d1,24da,000,00,15,1,0,0,0
2479,2479,0,33bc4d20,270f,24da,000,00,15,1,0,0,0
2480,2480,0,33bc4d20,ad0b,24da,000,00,15,1,0,0,0
2481,2481,0,33bc4d20,180d,24da,000,00,15,1,0,0,0
2482,2482,0,33bc4d20,29d8,24da,000,00,15,1,0,0,0
2483,2483,0,33bc4d20,a8a6,24da,000,00,15,1,0,0,0
2484,2484,0,33bc4d20,ac6a,24da,000,00,15,1,0,0,0
2485,2485,0,33bc4d20,a815,24da,000,00,15,1,0,0,0
2486,2486,0,33bc4d20,2aed,24da,000,00,15,1,0,0,0
2487,2487,0,33bc4d20,aec3,24da,000,00,15,1,0,0,0
2488,2488,0,33bc4d20,9d27,24da,000,00,15,1,0,0,0
2489,2489,0,33bc4d20,a877,24da,000,00,15,1,0,0,0
2490,2490,0,33bc4d20,2e6a,24da,000,00,15,1,0,0,0
2491,2491,0,33bc4d20,23ee,24da,000,00,15,1,0,0,0
2492,2492,0,33bc4d20,acb5,24da,000,00,15,1,0,0,0
2493,2493,0,33bc4d20,2e85,24da,000,00,15,1,0,0,0
2494,2494,0,33bc4d20,ad74,24da,000,00,15,1,0,0,0
2495,2495,0,33bc4d20,1f5f,24da,000,00,15,1,0,0,0
2496,2496,0,33bc4d20,2a30,24da,000,00,15,1,0,0,0
2497,2497,0,33bc4d20,2011,24da,000,00,15,1,0,0,0
2498,2498,0,33bc4d20,9dac,24da,000,00,15,1,0,0,0
2499,2499,0,33bc4d20,a70a,24da,000,00,15,1,0,0,0
2500,2500,0,33bc4d20,300f,24da,000,00,15,1,0,0,0
2501,2501,0,33bc4d20,a6b9,24da,000,00,15,1,0,0,0
2502,2502,0,33bc4d20,aa4c,24da,000,00,15,1,0,0,0
2503,2503,0,33bc4d20,190c,24da,000,00,15,1,0,0,0
2504,2504,0,33bc4d20,1f11,24da,000,00,15,1,0,0,0
2505,2505,0,33bc4d20,28b8,24da,000,00,15,1,0,0,0
2506,2506,0,33bc4d20,2bd5,24da,000,00,15,1,0,0,0
2507,2507,0,33bc4d20,a920,24da,000,00,15,1,0,0,0
2508,2508,0,33bc4d20,ad5b,24da,000,00,15,1,0,0,0
2509,2509,0,33bc4d20,a9cd,24da,000,00,15,1,0,0,0
2510,2510,0,33bc4d20,2ce7,24da,000,00,15,1,0,0,0
2511,2511,0,33bc4d20,1454,24da,000,00,15,1,0,0,0
2512,2512,0,33bc4d20,2d2a,24da,000,00,15,1,0,0,0
2513,2513,0,33bc4d20,2d0a,24da,000,00,15,1,0,0,0
2514,2514,0,33bc4d20,28d0,24da,000,00,15,1,0,0,0
2515,2515,0,33bc4d20,2fc4,24da,000,00,15,1,0,0,0
2516,2516,0,33bc4d20,a7aa,24da,000,00,15,1,0,0,0
2517,2517,0,33bc4d20,aff2,24da,000,00,15,1,0,0,0
2518,2518,0,33bc4d20,a962,24da,000,00,15,1,0,0,0
2519,2519,0,33bc4d20,2ffe,24da,000,00,15,1,0,0,0
2520,2520,0,33bc4d20,b144,24da,000,00,15,1,0,0,0
2521,2521,0,33bc4d20,ad9c,24da,000,00,15,1,0,0,0
2522,2522,0,33bc4d20,a576,24da,000,00,15,1,0,0,0
2523,2523,0,33bc4d20,a4e2,24da,000,00,15,1,0,0,0
2524,2524,0,33bc4d20,2a35,24da,000,00,15,1,0,0,0
2525,2525,0,33bc4d20,b197,24da,000,00,15,1,0,0,0
2526,2526,0,33bc4d20,aef9,24da,000,00,15,1,0,0,0
2527,2527,0,33bc4d20,20e3,24da,000,00,15,1,0,0,0
2528,2528,0,33bc4d20,a4b2,24da,000,00,15,1,0,0,0
2529,2529,0,33bc4d20,9bd4,24da,000,00,15,1,0,0,0
2530,2530,0,33bc4d20,ace9,24da,000,00,15,1,0,0,0
2531,2531,0,33bc4d20,ad07,24da,000,00,15,1,0,0,0
2532,2532,0,33bc4d20,ab57,24da,000,00,15,1,0,0,0
2533,2533,0,33bc4d20,2748,24da,000,00,15,1,0,0,0
2534,2534,0,33bc4d20,3019,24da,000,00,15,1,0,0,0
2535,2535,0,33bc4d20,2ec4,24da,000,00,15,1,0,0,0
2536,2536,0,33bc4d20,a7da,24da,000,00,15,1,0,0,0
2537,2537,0,33bc4d20,acfb,24da,000,00,15,1,0,0,0
2538,2538,0,33bc4d20,2e4e,24da,000,00,15,1,0,0,0
2539,2539,0,33bc4d20,30e8,24da,000,00,15,1,0,0,0
2540,2540,0,33bc4d20,2d0b,24da,000,00,15,1,0,0,0
2541,2541,0,33bc4d20,ade2,24da,000,00,15,1,0,0,0
2542,2542,0,33bc4d20,249e,24da,000,00,15,1,0,0,0
2543,2543,0,33bc4d20,2a8a,24da,000,00,15,1,0,0,0
2544,2544,0,33bc4d20,9c2b,24da,000,00,15,1,0,0,0
2545,2545,0,33bc4d20,a4a7,24da,000,00,15,1,0,0,0
2546,2546,0,33bc4d20,2e17,24da,000,00,15,1,0,0,0
2547,2547,0,33bc4d20,ac09,24da,000,00,15,1,0,0,0
2548,2548,0,33bc4d20,1ea1,24da,000,00,15,1,0,0,0
2549,2549,0,33bc4d20,2d72,24da,000,00,15,1,0,0,0
2550,2550,0,33bc4d20,2e3e,24da,000,00,15,1,0,0,0
2551,2551,0,33bc4d20,a87c,24da,000,00,15,1,0,0,0
2552,2552,0,33bc4d20,acd4,24da,000,00,15,1,0,0,0
2553,2553,0,33bc4d20,9a79,24da,000,00,15,1,0,0,0
2554,2554,0,33bc4d20,2908,24da,000,00,15,1,0,0,0
2555,2555,0,33bc4d20,219b,24da,000,00,15,1,0,0,0
2556,2556,0,33bc4d20,ae95,24da,000,00,15,1,0,0,0
2557,2557,0,33bc4d20,accb,24da,000,00,15,1,0,0,0
2558,2558,0,33bc4d20,2cb3,24da,000,00,15,1,0,0,0
2559,2559,0,33bc4d20,9918,24da,000,00,15,1,0,0,0
2560,2560,0,33bc4d20,a44a,24da,000,00,15,1,0,0,0
2561,2561,0,33bc4d20,304f,24da,000,00,15,1,0,0,0
2562,2562,0,33bc4d20,2f43,24da,000,00,15,1,0,0,0
2563,2563,0,33bc4d20,29b9,24da,000,00,15,1,0,0,0
2564,2564,0,33bc4d20,a9a1,24da,000,00,15,1,0,0,0
2565,2565,0,33bc4d20,b15b,24da,000,00,15,1,0,0,0
2566,2566,0,33bc4d20,25b8,24da,000,00,15,1,0,0,0
2567,2567,0,33bc4d20,8000,24da,000,00,15,1,0,0,0
2568,2568,0,33bc4d20,2297,24da,000,00,15,1,0,0,0
2569,2569,0,33bc4d20,ac1e,24da,000,00,15,1,0,0,0
2570,2570,0,33bc4d20,2287,24da,000,00,15,1,0,0,0
2571,2571,0,33bc4d20,afe7,24da,000,00,15,1,0,0,0
2572,2572,0,33bc4d20,ac08,24da,000,00,15,1,0,0,0
2573,2573,0,33bc4d20,ac69,24da,000,00,15,1,0,0,0
2574,2574,0,33bc4d20,b2bb,24da,000,00,15,1,0,0,0
2575,2575,0,33bc4d20,16fe,24da,000,00,15,1,0,0,0
2576,2576,0,33bc4d20,2eea,24da,000,00,15,1,0,0,0
2577,2577,0,33bc4d20,2caa,24da,000,00,15,1,0,0,0
2578,2578,0,33bc4d20,ac12,24da,000,00,15,1,0,0,0
2579,2579,0,33bc4d20,a0e5,24da,000,00,15,1,0,0,0
2580,2580,0,33bc4d20,2577,24da,000,00,15,1,0,0,0
2581,2581,0,33bc4d20,347a,24da,000,00,15,1,0,0,0
2582,2582,0,33bc4d20,2798,24da,000,00,15,1,0,0,0
2583,2583,0,33bc4d20,3371,24da,000,00,15,1,0,0,0
2584,2584,0,33bc4d20,a5a7,24da,000,00,15,1,0,0,0
2585,2585,0,33bc4d20,2816,24da,000,00,15,1,0,0,0
2586,2586,0,33bc4d20,a92f,24da,000,00,15,1,0,0,0
2587,2587,0,33bc4d20,3070,24da,000,00,15,1,0,0,0
2588,2588,0,33bc4d20,a89e,24da,000,00,15,1,0,0,0
2589,2589,0,33bc4d20,aa4c,24da,000,00,15,1,0,0,0
2590,2590,0,33bc4d20,327a,24da,000,00,15,1,0,0,0
2591,2591,0,33bc4d20,2f5c,24da,000,00,15,1,0,0,0
2592,2592,0,33bc4d20,a084,24da,000,00,15,1,0,0,0
2593,2593,0,33bc4d20,2aa9,24da,000,00,15,1,0,0,0
2594,2594,0,33bc4d20,a573,24da,000,00,15,1,0,0,0
2595,2595,0,33bc4d20,a184,24da,000,00,15,1,0,0,0
2596,2596,0,33bc4d20,1921,24da,000,00,15,1,0,0,0
2597,2597,0,33bc4d20,ac0a,24da,000,00,15,1,0,0,0
2598,2598,0,33bc4d20,9466,24da,000,00,15,1,0,0,0
2599,2599,0,33bc4d20,b049,24da,000,00,15,1,0,0,0
2600,2600,0,33bc4d20,ac42,24da,000,00,15,1,0,0,0
2601,2601,0,33bc4d20,2aa8,24da,000,00,15,1,0,0,0
2602,2602,0,33bc4d20,2696,24da,000,00,15,1,0,0,0
2603,2603,0,33bc4d20,ae1c,24da,000,00,15,1,0,0,0
2604,2604,0,33bc4d20,25af,24da,000,00,15,1,0,0,0
2605,2605,0,33bc4d20,af18,24da,000,00,15,1,0,0,0
2606,2606,0,33bc4d20,a8a8,24da,000,00,15,1,0,0,0
2607,2607,0,33bc4d20,26de,24da,000,00,15,1,0,0,0
2608,2608,0,33bc4d20,a8d8,24da,000,00,15,1,0,0,0
2609,2609,0,33bc4d20,2d49,24da,000,00,15,1,0,0,0
2610,2610,0,33bc4d20,b197,24da,000,00,15,1,0,0,0
2611,2611,0,33bc4d20,a6ce,24da,000,00,15,1,0,0,0
2612,2612,0,33bc4d20,adc4,24da,000,00,15,1,0,0,0
2613,2613,0,33bc4d20,1c3d,24da,000,00,15,1,0,0,0
2614,2614,0,33bc4d20,2848,24da,000,00,15,1,0,0,0
2615,2615,0,33bc4d20,30cc,24da,000,00,15,1,0,0,0
2616,2616,0,33bc4d20,2d34,24da,000,00,15,1,0,0,0
2617,2617,0,33bc4d20,211d,24da,000,00,15,1,0,0,0
2618,2618,0,33bc4d20,2b08,24da,000,00,15,1,0,0,0
2619,2619,0,33bc4d20,2795,24da,000,00,15,1,0,0,0
2620,2620,0,33bc4d20,26cd,24da,000,00,15,1,0,0,0
2621,2621,0,33bc4d20,2d4e,24da,000,00,15,1,0,0,0
2622,2622,0,33bc4d20,3099,24da,000,00,15,1,0,0,0
2623,2623,0,33bc4d20,2ff8,24da,000,00,15,1,0,0,0
2624,2624,0,33bc4d20,2f1a,24da,000,00,15,1,0,0,0
2625,2625,0,33bc4d20,290f,24da,000,00,15,1,0,0,0
2626,2626,0,33bc4d20,ab10,24da,000,00,15,1,0,0,0
2627,2627,0,33bc4d20,2e00,24da,000,00,15,1,0,0,0
2628,2628,0,33bc4d20,2044,24da,000,00,15,1,0,0,0
2629,2629,0,33bc4d20,aec0,24da,000,00,15,1,0,0,0
2630,2630,0,33bc4d20,a87a,24da,000,00,15,1,0,0,0
2631,2631,0,33bc4d20,a6b0,24da,000,00,15,1,0,0,0
2632,2632,0,33bc4d20,382b,24da,000,00,15,1,0,0,0
2633,2633,0,33bc4d20,2352,24da,000,00,15,1,0,0,0
2634,2634,0,33bc4d20,a8a1,24da,000,00,15,1,0,0,0
2635,2635,0,33bc4d20,a5d5,24da,000,00,15,1,0,0,0
2636,2636,0,33bc4d20,2b76,24da,000,00,15,1,0,0,0
2637,2637,0,33bc4d20,a9f3,24da,000,00,15,1,0,0,0
2638,2638,0,33bc4d20,29d8,24da,000,00,15,1,0,0,0
2639,2639,0,33bc4d20,2fa0,24da,000,00,15,1,0,0,0
2640,2640,0,33bc4d20,321e,24da,000,00,15,1,0,0,0
2641,2641,0,33bc4d20,a3b2,24da,000,00,15,1,0,0,0
2642,2642,0,33bc4d20,a29a,24da,000,00,15,1,0,0,0
2643,2643,0,33bc4d20,ab00,24da,000,00,15,1,0,0,0
2644,2644,0,33bc4d20,ac5d,24da,000,00,15,1,0,0,0
2645,2645,0,33bc4d20,21f1,24da,000,00,15,1,0,0,0
2646,2646,0,33bc4d20,9d37,24da,000,00,15,1,0,0,0
2647,2647,0,33bc4d20,3006,24da,000,00,15,1,0,0,0
2648,2648,0,33bc4d20,a592,24da,000,00,15,1,0,0,0
2649,2649,0,33bc4d20,acb5,24da,000,00,15,1,0,0,0
2650,2650,0,33bc4d20,2646,24da,000,00,15,1,0,0,0
2651,2651,0,33bc4d20,a96f,24da,000,00,15,1,0,0,0
2652,2652,0,33bc4d20,a2b5,24da,000,00,15,1,0,0,0
2653,2653,0,33bc4d20,2d71,24da,000,00,15,1,0,0,0
2654,2654,0,33bc4d20,a4f9,24da,000,00,15,1,0,0,0
2655,2655,0,33bc4d20,98f3,24da,000,00,15,1,0,0,0
2656,2656,0,33bc4d20,2a99,24da,000,00,15,1,0,0,0
2657,2657,0,33bc4d20,22e3,24da,000,00,15,1,0,0,0
2658,2658,0,33bc4d20,282d,24da,000,00,15,1,0,0,0
2659,2659,0,33bc4d20,a69f,24da,000,00,15,1,0,0,0
2660,2660,0,33bc4d20,9d2d,24da,000,00,15,1,0,0,0
2661,2661,0,33bc4d20,ab14,24da,000,00,15,1,0,0,0
2662,2662,0,33bc4d20,2a25,24da,000,00,15,1,0,0,0
2663,2663,0,33bc4d20,2de2,24da,000,00,15,1,0,0,0
2664,2664,0,33bc4d20,ad2f,24da,000,00,15,1,0,0,0
2665,2665,0,33bc4d20,b373,24da,000,00,15,1,0,0,0
2666,2666,0,33bc4d20,a908,24da,000,00,15,1,0,0,0
2667,2667,0,33bc4d20,39f9,24da,000,00,15,1,0,0,0
2668,2668,0,33bc4d20,a862,24da,000,00,15,1,0,0,0
2669,2669,0,33bc4d20,2d6a,24da,000,00,15,1,0,0,0
2670,2670,0,33bc4d20,2e5e,24da,000,00,15,1,0,0,0
2671,2671,0,33bc4d20,abfe,24da,000,00,15,1,0,0,0
2672,2672,0,33bc4d20,1ceb,24da,000,00,15,1,0,0,0
2673,2673,0,33bc4d20,ae04,24da,000,00,15,1,0,0,0
2674,2674,0,33bc4d20,2f4f,24da,000,00,15,1,0,0,0
2675,2675,0,33bc4d20,ae5a,24da,000,00,15,1,0,0,0
2676,2676,0,33bc4d20,9814,24da,000,00,15,1,0,0,0
2677,2677,0,33bc4d20,2921,24da,000,00,15,1,0,0,0
2678,2678,0,33bc4d20,1a48,24da,000,00,15,1,0,0,0
2679,2679,0,33bc4d20,a91c,24da,000,00,15,1,0,0,0
2680,2680,0,33bc4d20,aa55,24da,000,00,15,1,0,0,0
2681,2681,0,33bc4d20,2cef,24da,000,00,15,1,0,0,0
2682,2682,0,33bc4d20,ac85,24da,000,00,15,1,0,0,0
2683,2683,0,33bc4d20,adf5,24da,000,00,15,1,0,0,0
2684,2684,0,33bc4d20,afa9,24da,000,00,15,1,0,0,0
2685,2685,0,33bc4d20,2a6e,24da,000,00,15,1,0,0,0
2686,2686,0,33bc4d20,304c,24da,000,00,15,1,0,0,0
2687,2687,0,33bc4d20,b20a,24da,000,00,15,1,0,0,0
2688,2688,0,33bc4d20,250c,24da,000,00,15,1,0,0,0
2689,2689,0,33bc4d20,2f12,24da,000,00,15,1,0,0,0
2690,2690,0,33bc4d20,a126,24da,000,00,15,1,0,0,0
2691,2691,0,33bc4d20,2c63,24da,000,00,15,1,0,0,0
2692,2692,0,33bc4d20,b0ed,24da,000,00,15,1,0,0,0
2693,2693,0,33bc4d20,2c94,24da,000,00,15,1,0,0,0
2694,2694,0,33bc4d20,a49a,24da,000,00,15,1,0,0,0
2695,2695,0,33bc4d20,a99e,24da,000,00,15,1,0,0,0
2696,2696,0,33bc4d20,2832,24da,000,00,15,1,0,0,0
2697,2697,0,33bc4d20,2e72,24da,000,00,15,1,0,0,0
2698,2698,0,33bc4d20,ac87,24da,000,00,15,1,0,0,0
2699,2699,0,33bc4d20,a4b9,24da,000,00,15,1,0,0,0
2700,2700,0,33bc4d20,a9df,24da,000,00,15,1,0,0,0
2701,2701,0,33bc4d20,26be,24da,000,00,15,1,0,0,0
2702,2702,0,33bc4d20,3126,24da,000,00,15,1,0,0,0
2703,2703,0,33bc4d20,28de,24da,000,00,15,1,0,0,0
2704,2704,0,33bc4d20,986a,24da,000,00,15,1,0,0,0
2705,2705,0,33bc4d20,2baf,24da,000,00,15,1,0,0,0
2706,2706,0,33bc4d20,2b42,24da,000,00,15,1,0,0,0
2707,2707,0,33bc4d20,28d9,24da,000,00,15,1,0,0,0
2708,2708,0,33bc4d20,2d26,24da,000,00,15,1,0,0,0
2709,2709,0,33bc4d20,af65,24da,000,00,15,1,0,0,0
2710,2710,0,33bc4d20,3124,24da,000,00,15,1,0,0,0
2711,2711,0,33bc4d20,29ee,24da,000,00,15,1,0,0,0
2712,2712,0,33bc4d20,246b,24da,000,00,15,1,0,0,0
2713,2713,0,33bc4d20,9a7e,24da,000,00,15,1,0,0,0
2714,2714,0,33bc4d20,29f5,24da,000,00,15,1,0,0,0
2715,2715,0,33bc4d20,3040,24da,000,00,15,1,0,0,0
2716,2716,0,33bc4d20,2caf,24da,000,00,15,1,0,0,0
2717,2717,0,33bc4d20,b051,24da,000,00,15,1,0,0,0
2718,2718,0,33bc4d20,2c6d,24da,000,00,15,1,0,0,0
2719,2719,0,33bc4d20,316e,24da,000,00,15,1,0,0,0
2720,2720,0,33bc4d20,b0d8,24da,000,00,15,1,0,0,0
2721,2721,0,33bc4d20,a68a,24da,000,00,15,1,0,0,0
2722,2722,0,33bc4d20,a373,24da,000,00,15,1,0,0,0
2723,2723,0,33bc4d20,2e50,24da,000,00,15,1,0,0,0
2724,2724,0,33bc4d20,a809,24da,000,00,15,1,0,0,0
2725,2725,0,33bc4d20,3180,24da,000,00,15,1,0,0,0
2726,2726,0,33bc4d20,2ee4,24da,000,00,15,1,0,0,0
2727,2727,0,33bc4d20,2d7c,24da,000,00,15,1,0,0,0
2728,2728,0,33bc4d20,2c20,24da,000,00,15,1,0,0,0
2729,2729,0,33bc4d20,0c9e,24da,000,00,15,1,0,0,0
2730,2730,0,33bc4d20,3013,24da,000,00,15,1,0,0,0
2731,2731,0,33bc4d20,231e,24da,000,00,15,1,0,0,0
2732,2732,0,33bc4d20,a76a,24da,000,00,15,1,0,0,0
2733,2733,0,33bc4d20,ac7d,24da,000,00,15,1,0,0,0
2734,2734,0,33bc4d20,19b4,24da,000,00,15,1,0,0,0
2735,2735,0,33bc4d20,241c,24da,000,00,15,1,0,0,0
2736,2736,0,33bc4d20,2be2,24da,000,00,15,1,0,0,0
2737,2737,0,33bc4d20,accf,24da,000,00,15,1,0,0,0
2738,2738,0,33bc4d20,2b1a,24da,000,00,15,1,0,0,0
2739,2739,0,33bc4d20,2a58,24da,000,00,15,1,0,0,0
2740,2740,0,33bc4d20,1ac7,24da,000,00,15,1,0,0,0
2741,2741,0,33bc4d20,b469,24da,000,00,15,1,0,0,0
2742,2742,0,33bc4d20,2c8b,24da,000,00,15,1,0,0,0
2743,2743,0,33bc4d20,2d8c,24da,000,00,15,1,0,0,0
2744,2744,0,33bc4d20,a409,24da,000,00,15,1,0,0,0
2745,2745,0,33bc4d20,2e73,24da,000,00,15,1,0,0,0
2746,2746,0,33bc4d20,afe5,24da,000,00,15,1,0,0,0
2747,2747,0,33bc4d20,aaf3,24da,000,00,15,1,0,0,0
2748,2748,0,33bc4d20,b2f7,24da,000,00,15,1,0,0,0
2749,2749,0,33bc4d20,b0b5,24da,000,00,15,1,0,0,0
2750,2750,0,33bc4d20,a92a,24da,000,00,15,1,0,0,0
2751,2751,0,33bc4d20,28b1,24da,000,00,15,1,0,0,0
2752,2752,0,33bc4d20,ae48,24da,000,00,15,1,0,0,0
2753,2753,0,33bc4d20,9ea6,24da,000,00,15,1,0,0,0
2754,2754,0,33bc4d20,2453,24da,000,00,15,1,0,0,0
2755,2755,0,33bc4d20,20eb,24da,000,00,15,1,0,0,0
2756,2756,0,33bc4d20,a14d,24da,000,00,15,1,0,0,0
2757,2757,0,33bc4d20,aa73,24da,000,00,15,1,0,0,0
2758,2758,0,33bc4d20,ad7d,24da,000,00,15,1,0,0,0
2759,2759,0,33bc4d20,2cb2,24da,000,00,15,1,0,0,0
