Sample in Buffer,Sample in Window,TRIGGER,top_i/DataPath_xN_0/U0/coreArea_3_core/axi/int_bus_payload_tuser[5:0],top_i/DataPath_xN_0/U0/coreArea_3_core/ln/rmsNorm/rsqrtIn_payload[31:0],top_i/DataPath_xN_0/U0/coreArea_3_core/ln/rmsNorm/io_toBeNorm_payload[15:0],top_i/DataPath_xN_0/U0/coreArea_3_core/ln/rmsNorm/io_normOut_payload[15:0],top_i/DataPath_xN_0/U0/coreArea_3_core/stateGen_4/status_layerCnt[4:0],top_i/DataPath_xN_0/U0/coreArea_3_core/stateGen_4/status_token[9:0],top_i/DataPath_xN_0/U0/coreArea_3_core/ln/rmsNorm/io_normOut_valid,top_i/DataPath_xN_0/U0/coreArea_3_core/ln/rmsNorm/io_toBeNorm_valid,top_i/DataPath_xN_0/U0/coreArea_3_core/ln/rmsNorm/isAttnLn,top_i/DataPath_xN_0/U0/coreArea_3_core/ln/rmsNorm/rsqrtIn_valid
1405,1405,0,05,3dec17ba,adac,aa48,01,000,0,1,1,0
1406,1406,0,05,3dec17f1,a810,aa48,01,000,0,1,1,0
1407,1407,0,05,3dec2873,aa97,aa48,01,000,0,1,1,0
1408,1408,0,05,3dec2876,21e1,aa48,01,000,0,1,1,0
1409,1409,0,05,3dec2aa8,a86e,aa48,01,000,0,1,1,0
1410,1410,0,05,3dec2b14,9a9a,aa48,01,000,0,1,1,0
1411,1411,0,05,3dec45ee,36cf,aa48,01,000,0,1,1,0
1412,1412,0,05,3dec470d,2768,aa48,01,000,0,1,1,0
1413,1413,0,05,3dec472e,2a41,aa48,01,000,0,1,1,0
1414,1414,0,05,3dec472e,a2af,aa48,01,000,0,1,1,0
1415,1415,0,05,3dec58bd,36fe,aa48,01,000,0,1,1,0
1416,1416,0,05,3dec5926,b46c,aa48,01,000,0,1,1,0
1417,1417,0,05,3dec5a42,ac10,aa48,01,000,0,1,1,0
1418,1418,0,05,3dec5a48,a8ce,aa48,01,000,0,1,1,0
1419,1419,0,05,3dec769c,3588,aa48,01,000,0,1,1,0
1420,1420,0,05,3dec7785,3007,aa48,01,000,0,1,1,0
1421,1421,0,05,3dec7786,b12e,aa48,01,000,0,1,1,0
1422,1422,0,05,3dec77ec,ae6e,aa48,01,000,0,1,1,0
1423,1423,0,05,3dec835a,387b,aa48,01,000,0,1,1,0
1424,1424,0,05,3dec8373,a8d6,aa48,01,000,0,1,1,0
1425,1425,0,05,3dec8374,a486,aa48,01,000,0,1,1,0
1426,1426,0,05,3dec837c,ac71,aa48,01,000,0,1,1,0
1427,1427,0,05,3dec9925,37b9,aa48,01,000,0,1,1,0
1428,1428,0,05,3dec9934,306c,aa48,01,000,0,1,1,0
1429,1429,0,05,3dec9af0,af8d,aa48,01,000,0,1,1,0
1430,1430,0,05,3dec9b70,aaf1,aa48,01,000,0,1,1,0
1431,1431,0,05,3decbcf4,3716,aa48,01,000,0,1,1,0
1432,1432,0,05,3decbd1f,b067,aa48,01,000,0,1,1,0
1433,1433,0,05,3decbdeb,b11b,aa48,01,000,0,1,1,0
1434,1434,0,05,3decbdfc,b1e7,aa48,01,000,0,1,1,0
1435,1435,0,05,3decc645,3002,aa48,01,000,0,1,1,0
1436,1436,0,05,3decc67c,a181,aa48,01,000,0,1,1,0
1437,1437,0,05,3decc77d,af61,aa48,01,000,0,1,1,0
1438,1438,0,05,3decc79e,a89e,aa48,01,000,0,1,1,0
1439,1439,0,05,3decc7f5,36d5,aa48,01,000,0,1,1,0
1440,1440,0,05,3decc7f9,a97c,aa48,01,000,0,1,1,0
1441,1441,0,05,3decc820,a521,aa48,01,000,0,1,1,0
1442,1442,0,05,3decc821,3104,aa48,01,000,0,1,1,0
1443,1443,0,05,3decdf4e,3654,aa48,01,000,0,1,1,0
1444,1444,0,05,3decdf6a,b305,aa48,01,000,0,1,1,0
1445,1445,0,05,3decdfb8,b04a,aa48,01,000,0,1,1,0
1446,1446,0,05,3decdfbe,a58e,aa48,01,000,0,1,1,0
1447,1447,0,05,3decf830,3031,aa48,01,000,0,1,1,0
1448,1448,0,05,3ded01f6,ad5c,aa48,01,000,0,1,1,0
1449,1449,0,05,3ded027a,b04a,aa48,01,000,0,0,1,0
1450,1450,0,05,3ded02a9,b04a,aa48,01,000,0,0,1,0
1451,1451,0,05,3ded11f5,b04a,aa48,01,000,0,0,1,0
1452,1452,0,05,3ded13fc,b04a,aa48,01,000,0,0,1,0
1453,1453,0,05,3ded1756,b04a,aa48,01,000,0,0,1,0
1454,1454,0,05,3ded18a1,b04a,aa48,01,000,0,0,1,0
1455,1455,0,05,3ded40c7,b04a,aa48,01,000,0,0,1,0
1456,1456,0,05,3ded40f6,b04a,aa48,01,000,0,0,1,0
1457,1457,0,05,3ded4100,b04a,aa48,01,000,0,0,1,0
1458,1458,0,05,3ded419e,b04a,aa48,01,000,0,0,1,0
1459,1459,0,05,3ded5f70,b04a,aa48,01,000,0,0,1,0
1460,1460,0,05,3ded61e2,b04a,aa48,01,000,0,0,1,0
1461,1461,0,05,3ded63aa,b04a,aa48,01,000,0,0,1,0
1462,1462,0,05,3ded640a,b04a,aa48,01,000,0,0,1,0
1463,1463,0,05,3ded7d25,b04a,aa48,01,000,0,0,1,0
1464,1464,0,05,3ded7f91,b04a,aa48,01,000,0,0,1,0
1465,1465,0,05,3ded82d3,b04a,aa48,01,000,0,0,1,0
1466,1466,0,05,3ded872e,b04a,aa48,01,000,0,0,1,0
1467,1467,0,05,3ded8930,b20c,aa48,01,000,0,1,1,0
1468,1468,0,05,3ded8934,af04,aa48,01,000,0,1,1,0
1469,1469,0,05,3ded8ae7,a5fa,aa48,01,000,0,1,1,0
1470,1470,0,05,3ded8b12,98ce,aa48,01,000,0,1,1,0
1471,1471,0,05,3deda269,b34b,aa48,01,000,0,1,1,0
1472,1472,0,05,3deda2a5,b3d5,aa48,01,000,0,1,1,0
1473,1473,0,05,3deda2b2,9d43,aa48,01,000,0,1,1,0
1474,1474,0,05,3deda5d7,b55d,aa48,01,000,0,1,1,0
1475,1475,0,05,3dedb9dd,b41d,aa48,01,000,0,1,1,0
1476,1476,0,05,3dedc006,af80,aa48,01,000,0,1,1,0
1477,1477,0,05,3dedc252,2f19,aa48,01,000,0,1,1,0
1478,1478,0,05,3dedc262,ae9b,aa48,01,000,0,1,1,0
1479,1479,0,05,3dedc494,aaab,aa48,01,000,0,1,1,0
1480,1480,0,05,3dedc57a,aecd,aa48,01,000,0,1,1,0
1481,1481,0,05,3dedc57a,2de7,aa48,01,000,0,1,1,0
1482,1482,0,05,3dedc57a,b0fd,aa48,01,000,0,1,1,0
1483,1483,0,05,3dedc57a,b362,aa48,01,000,0,1,1,0
1484,1484,0,05,3dedc57a,ac85,aa48,01,000,0,1,1,0
1485,1485,0,05,3dedc57a,a52f,aa48,01,000,0,1,1,0
1486,1486,0,05,3dedc57a,2911,aa48,01,000,0,1,1,0
1487,1487,0,05,3dedc57a,b0d6,aa48,01,000,0,1,1,0
1488,1488,0,05,3dedc57a,b088,aa48,01,000,0,1,1,0
1489,1489,0,05,3dedc57a,ad0c,aa48,01,000,0,1,1,0
1490,1490,0,05,3dedc57a,b1d0,aa48,01,000,0,1,1,0
1491,1491,0,05,3dedc57a,b233,aa48,01,000,0,1,1,0
1492,1492,0,05,3dedc57a,b387,aa48,01,000,0,1,1,0
1493,1493,0,05,3dedc57a,a1c3,aa48,01,000,0,1,1,0
1494,1494,0,05,3dedc57a,ab4c,aa48,01,000,0,1,1,0
1495,1495,0,05,3dedc57a,a7d3,aa48,01,000,0,1,1,0
1496,1496,0,05,3dedc57a,b173,aa48,01,000,0,1,1,0
1497,1497,0,05,3dedc57a,2412,aa48,01,000,0,1,1,0
1498,1498,0,05,3dedc57a,aaae,aa48,01,000,0,1,1,0
1499,1499,0,05,3dedca0c,ae3e,aa48,01,000,0,1,1,0
1500,1500,0,05,3dedcb95,b289,aa48,01,000,0,1,1,0
1501,1501,0,05,3dedcba7,a4c6,aa48,01,000,0,1,1,0
1502,1502,0,05,3dedcba7,b083,aa48,01,000,0,1,1,0
1503,1503,0,05,3dedd24d,b6f2,aa48,01,000,0,1,1,0
1504,1504,0,05,3dedd9f8,ad7a,aa48,01,000,0,1,1,0
1505,1505,0,05,3dedd9f9,32d5,aa48,01,000,0,1,1,0
1506,1506,0,05,3dede85b,b104,aa48,01,000,0,1,1,0
1507,1507,0,05,3dedf0d1,aa8c,aa48,01,000,0,1,1,0
1508,1508,0,05,3dedf293,afad,aa48,01,000,0,1,1,0
1509,1509,0,05,3dedf426,302a,aa48,01,000,0,1,1,0
1510,1510,0,05,3dedf583,ae4b,aa48,01,000,0,1,1,0
1511,1511,0,05,3dedf5dc,b494,aa48,01,000,0,1,1,0
1512,1512,0,05,3dedf74e,b11c,aa48,01,000,0,1,1,0
1513,1513,0,05,3dedf864,aea5,aa48,01,000,0,1,1,0
1514,1514,0,05,3dedfb81,ac00,aa48,01,000,0,1,1,0
1515,1515,0,05,3dee0251,284a,aa48,01,000,0,1,1,0
1516,1516,0,05,3dee02f4,b3b9,aa48,01,000,0,1,1,0
1517,1517,0,05,3dee0302,2bc8,aa48,01,000,0,1,1,0
1518,1518,0,05,3dee0335,3066,aa48,01,000,0,1,1,0
1519,1519,0,05,3dee0621,b4a9,aa48,01,000,0,1,1,0
1520,1520,0,05,3dee08b2,b092,aa48,01,000,0,1,1,0
1521,1521,0,05,3dee097e,a1b8,aa48,01,000,0,1,1,0
1522,1522,0,05,3dee0db7,afe7,aa48,01,000,0,1,1,0
1523,1523,0,05,3dee1285,b01a,aa48,01,000,0,1,1,0
1524,1524,0,05,3dee199a,a8ca,aa48,01,000,0,1,1,0
1525,1525,0,05,3dee199e,a662,aa48,01,000,0,1,1,0
1526,1526,0,05,3dee1a09,b07f,aa48,01,000,0,1,1,0
1527,1527,0,05,3dee1a27,afd2,aa48,01,000,0,1,1,0
1528,1528,0,05,3dee1dde,b3cd,aa48,01,000,0,1,1,0
1529,1529,0,05,3dee1de6,a90d,aa48,01,000,0,1,1,0
1530,1530,0,05,3dee1e3f,adbe,aa48,01,000,0,1,1,0
1531,1531,0,05,3dee1f77,2c43,aa48,01,000,0,1,1,0
1532,1532,0,05,3dee24ce,b544,aa48,01,000,0,1,1,0
1533,1533,0,05,3dee24d9,1f67,aa48,01,000,0,1,1,0
1534,1534,0,05,3dee2764,b0b9,aa48,01,000,0,1,1,0
1535,1535,0,05,3dee3f83,b122,aa48,01,000,0,1,1,0
1536,1536,0,05,3dee4073,b3a3,aa48,01,000,0,1,1,0
1537,1537,0,05,3dee4648,b41d,aa48,01,000,0,1,1,0
1538,1538,0,05,3dee496d,acee,aa48,01,000,0,1,1,0
1539,1539,0,05,3dee49c3,b4b1,aa48,01,000,0,1,1,0
1540,1540,0,05,3dee4b9a,aae1,aa48,01,000,0,1,1,0
1541,1541,0,05,3dee4dc5,ae5a,aa48,01,000,0,1,1,0
1542,1542,0,05,3dee4f02,b280,aa48,01,000,0,1,1,0
1543,1543,0,05,3dee597d,1ed8,aa48,01,000,0,1,1,0
1544,1544,0,05,3dee5cc0,a691,aa48,01,000,0,1,1,0
1545,1545,0,05,3dee5e21,a29f,aa48,01,000,0,1,1,0
1546,1546,0,05,3dee5ea1,aee2,aa48,01,000,0,1,1,0
1547,1547,0,05,3dee5ec6,ad6a,aa48,01,000,0,1,1,0
1548,1548,0,05,3dee663b,b321,aa48,01,000,0,1,1,0
1549,1549,0,05,3dee66b4,ab68,aa48,01,000,0,1,1,0
1550,1550,0,05,3dee691f,b2ad,aa48,01,000,0,1,1,0
1551,1551,0,05,3dee73fb,afa5,aa48,01,000,0,1,1,0
1552,1552,0,05,3dee7697,b488,aa48,01,000,0,1,1,0
1553,1553,0,05,3dee769b,27ea,aa48,01,000,0,1,1,0
1554,1554,0,05,3dee788f,b208,aa48,01,000,0,1,1,0
1555,1555,0,05,3dee7aa9,b05d,aa48,01,000,0,1,1,0
1556,1556,0,05,3dee7ad7,aeb3,aa48,01,000,0,1,1,0
1557,1557,0,05,3dee7aeb,2c7d,aa48,01,000,0,1,1,0
1558,1558,0,05,3dee7d72,ac4f,aa48,01,000,0,1,1,0
1559,1559,0,05,3dee7f5b,aa44,aa48,01,000,0,1,1,0
1560,1560,0,05,3dee86f7,b0bb,aa48,01,000,0,1,1,0
1561,1561,0,05,3dee872a,adfa,aa48,01,000,0,1,1,0
1562,1562,0,05,3dee8832,a634,aa48,01,000,0,1,1,0
1563,1563,0,05,3dee88c3,aedd,aa48,01,000,0,1,1,0
1564,1564,0,05,3dee96a0,acb1,aa48,01,000,0,1,1,0
1565,1565,0,05,3dee96a2,ad50,aa48,01,000,0,1,1,0
1566,1566,0,05,3dee996b,a743,aa48,01,000,0,1,1,0
1567,1567,0,05,3dee9cb6,a926,aa48,01,000,0,1,1,0
1568,1568,0,05,3deea401,ae40,aa48,01,000,0,1,1,0
1569,1569,0,05,3deeac76,19e2,aa48,01,000,0,1,1,0
1570,1570,0,05,3deead39,3027,aa48,01,000,0,1,1,0
1571,1571,0,05,3deeb83a,ad59,aa48,01,000,0,1,1,0
1572,1572,0,05,3deeb898,a722,aa48,01,000,0,1,1,0
1573,1573,0,05,3deeb9db,2c20,aa48,01,000,0,1,1,0
1574,1574,0,05,3deebf23,ae63,aa48,01,000,0,1,1,0
1575,1575,0,05,3deebf25,b006,aa48,01,000,0,1,1,0
1576,1576,0,05,3deebf3a,b4a3,aa48,01,000,0,1,1,0
1577,1577,0,05,3deebf40,2b43,aa48,01,000,0,1,1,0
1578,1578,0,05,3deec0bb,a11f,aa48,01,000,0,1,1,0
1579,1579,0,05,3deec1a5,b12f,aa48,01,000,0,1,1,0
1580,1580,0,05,3deec7ff,afe2,aa48,01,000,0,1,1,0
1581,1581,0,05,3deec86d,aedc,aa48,01,000,0,1,1,0
1582,1582,0,05,3deecdff,22d0,aa48,01,000,0,1,1,0
1583,1583,0,05,3deecfd3,1da0,aa48,01,000,0,1,1,0
1584,1584,0,05,3deeda17,b078,aa48,01,000,0,1,1,0
1585,1585,0,05,3deeda36,2ae9,aa48,01,000,0,1,1,0
1586,1586,0,05,3deedec2,ac6b,aa48,01,000,0,1,1,0
1587,1587,0,05,3deee123,aad9,aa48,01,000,0,1,1,0
1588,1588,0,05,3deee28b,b10d,aa48,01,000,0,1,1,0
1589,1589,0,05,3deee32c,2a1a,aa48,01,000,0,1,1,0
1590,1590,0,05,3deee3c0,203e,aa48,01,000,0,1,1,0
1591,1591,0,05,3deee40f,2f37,aa48,01,000,0,1,1,0
1592,1592,0,05,3deee6db,afd5,aa48,01,000,0,1,1,0
1593,1593,0,05,3deee7f9,304c,aa48,01,000,0,1,1,0
1594,1594,0,05,3deee80c,b021,aa48,01,000,0,1,1,0
1595,1595,0,05,3deee985,28e1,aa48,01,000,0,1,1,0
1596,1596,0,05,3deeea35,a7e9,aa48,01,000,0,1,1,0
1597,1597,0,05,3deeeb16,2ce9,aa48,01,000,0,1,1,0
1598,1598,0,05,3deeeb31,2543,aa48,01,000,0,1,1,0
1599,1599,0,05,3deeeb66,aa07,aa48,01,000,0,1,1,0
1600,1600,0,05,3deeec9e,2dab,aa48,01,000,0,1,1,0
1601,1601,0,05,3deeec9f,30d1,aa48,01,000,0,1,1,0
1602,1602,0,05,3deeeec6,2bd3,aa48,01,000,0,1,1,0
1603,1603,0,05,3deeefab,2f76,aa48,01,000,0,1,1,0
1604,1604,0,05,3deeefc5,aac3,aa48,01,000,0,1,1,0
1605,1605,0,05,3deef04d,3043,aa48,01,000,0,1,1,0
1606,1606,0,05,3deef193,a191,aa48,01,000,0,1,1,0
1607,1607,0,05,3deef399,28ec,aa48,01,000,0,1,1,0
1608,1608,0,05,3deefe59,a9a3,aa48,01,000,0,1,1,0
1609,1609,0,05,3deefec2,26d9,aa48,01,000,0,1,1,0
1610,1610,0,05,3deefec6,2dbe,aa48,01,000,0,1,1,0
1611,1611,0,05,3def0222,2d6d,aa48,01,000,0,1,1,0
1612,1612,0,05,3def0413,a6c4,aa48,01,000,0,1,1,0
1613,1613,0,05,3def058b,2ec8,aa48,01,000,0,1,1,0
1614,1614,0,05,3def0591,a85e,aa48,01,000,0,1,1,0
1615,1615,0,05,3def0592,2d6b,aa48,01,000,0,1,1,0
1616,1616,0,05,3def0811,b23c,aa48,01,000,0,1,1,0
1617,1617,0,05,3def0870,2e80,aa48,01,000,0,1,1,0
1618,1618,0,05,3def090c,2955,aa48,01,000,0,1,1,0
1619,1619,0,05,3def096a,ad96,aa48,01,000,0,1,1,0
1620,1620,0,05,3def0c9b,2de8,aa48,01,000,0,1,1,0
1621,1621,0,05,3def0ce5,2cf6,aa48,01,000,0,1,1,0
1622,1622,0,05,3def0ce7,9ab5,aa48,01,000,0,1,1,0
1623,1623,0,05,3def0e88,1437,aa48,01,000,0,1,1,0
1624,1624,0,05,3def1072,2629,aa48,01,000,0,1,1,0
1625,1625,0,05,3def12c1,2df2,aa48,01,000,0,1,1,0
1626,1626,0,05,3def14e3,9687,aa48,01,000,0,1,1,0
1627,1627,0,05,3def1512,221f,aa48,01,000,0,1,1,0
1628,1628,0,05,3def1532,2894,aa48,01,000,0,1,1,0
1629,1629,0,05,3def15f3,2c52,aa48,01,000,0,1,1,0
1630,1630,0,05,3def1600,af14,aa48,01,000,0,1,1,0
1631,1631,0,05,3def1649,3313,aa48,01,000,0,1,1,0
1632,1632,0,05,3def174a,9a22,aa48,01,000,0,1,1,0
1633,1633,0,05,3def1a30,291d,aa48,01,000,0,1,1,0
1634,1634,0,05,3def1aab,2774,aa48,01,000,0,1,1,0
1635,1635,0,05,3def1c68,a0ad,aa48,01,000,0,1,1,0
1636,1636,0,05,3def1cc4,9969,aa48,01,000,0,1,1,0
1637,1637,0,05,3def1f09,3159,aa48,01,000,0,1,1,0
1638,1638,0,05,3def1f0d,9dcc,aa48,01,000,0,1,1,0
1639,1639,0,05,3def1f3d,ae5e,aa48,01,000,0,1,1,0
1640,1640,0,05,3def1f7d,acce,aa48,01,000,0,1,1,0
1641,1641,0,05,3def1f94,2fc0,aa48,01,000,0,1,1,0
1642,1642,0,05,3def209c,28c2,aa48,01,000,0,1,1,0
1643,1643,0,05,3def2187,b0ae,aa48,01,000,0,1,1,0
1644,1644,0,05,3def219e,afe2,aa48,01,000,0,1,1,0
1645,1645,0,05,3def230e,3145,aa48,01,000,0,1,1,0
1646,1646,0,05,3def2334,a7ae,aa48,01,000,0,1,1,0
1647,1647,0,05,3def241f,2bc6,aa48,01,000,0,1,1,0
1648,1648,0,05,3def28fb,b0ef,aa48,01,000,0,1,1,0
1649,1649,0,05,3def2a4d,2e6c,aa48,01,000,0,1,1,0
1650,1650,0,05,3def2a86,20a8,aa48,01,000,0,1,1,0
1651,1651,0,05,3def2b7f,a9e9,aa48,01,000,0,1,1,0
1652,1652,0,05,3def2c96,ac19,aa48,01,000,0,1,1,0
1653,1653,0,05,3def2d5b,a780,aa48,01,000,0,1,1,0
1654,1654,0,05,3def2d5c,2a6f,aa48,01,000,0,1,1,0
1655,1655,0,05,3def2d5c,1437,aa48,01,000,0,1,1,0
1656,1656,0,05,3def2d6f,29ce,aa48,01,000,0,1,1,0
1657,1657,0,05,3def2e8a,2c26,aa48,01,000,0,1,1,0
1658,1658,0,05,3def2e8a,2fa8,aa48,01,000,0,1,1,0
1659,1659,0,05,3def2e8e,2498,aa48,01,000,0,1,1,0
1660,1660,0,05,3def2eb8,28e2,aa48,01,000,0,1,1,0
1661,1661,0,05,3def2f4e,2cb5,aa48,01,000,0,1,1,0
1662,1662,0,05,3def30de,28b1,aa48,01,000,0,1,1,0
1663,1663,0,05,3def3720,1499,aa48,01,000,0,1,1,0
1664,1664,0,05,3def3720,a856,aa48,01,000,0,1,1,0
1665,1665,0,05,3def3754,2e34,aa48,01,000,0,1,1,0
1666,1666,0,05,3def3770,a7d3,aa48,01,000,0,1,1,0
1667,1667,0,05,3def3773,2ea7,aa48,01,000,0,1,1,0
1668,1668,0,05,3def3773,a6c6,aa48,01,000,0,1,1,0
1669,1669,0,05,3def3b06,2f76,aa48,01,000,0,1,1,0
1670,1670,0,05,3def3b07,2d36,aa48,01,000,0,1,1,0
1671,1671,0,05,3def3c4c,2e2f,aa48,01,000,0,1,1,0
1672,1672,0,05,3def3d04,ad2a,aa48,01,000,0,1,1,0
1673,1673,0,05,3def3ee5,2d29,aa48,01,000,0,1,1,0
1674,1674,0,05,3def3f12,a66f,aa48,01,000,0,1,1,0
1675,1675,0,05,3def41cf,a7ac,aa48,01,000,0,1,1,0
1676,1676,0,05,3def43c0,abcc,aa48,01,000,0,1,1,0
1677,1677,0,05,3def4738,3345,aa48,01,000,0,1,1,0
1678,1678,0,05,3def4756,238c,aa48,01,000,0,1,1,0
1679,1679,0,05,3def47cf,2c7c,aa48,01,000,0,1,1,0
1680,1680,0,05,3def4ada,27b8,aa48,01,000,0,1,1,0
1681,1681,0,05,3def4c24,2c0a,aa48,01,000,0,1,1,0
1682,1682,0,05,3def4c26,aab5,aa48,01,000,0,1,1,0
1683,1683,0,05,3def4c6c,2b89,aa48,01,000,0,1,1,0
1684,1684,0,05,3def4cf3,9d37,aa48,01,000,0,1,1,0
1685,1685,0,05,3def4d0f,30a0,aa48,01,000,0,1,1,0
1686,1686,0,05,3def4d61,2bdb,aa48,01,000,0,1,1,0
1687,1687,0,05,3def4d61,2718,aa48,01,000,0,1,1,0
1688,1688,0,05,3def4da5,2e19,aa48,01,000,0,1,1,0
1689,1689,0,05,3def4e2f,2b8c,aa48,01,000,0,1,1,0
1690,1690,0,05,3def5003,2d2a,aa48,01,000,0,1,1,0
1691,1691,0,05,3def500e,2c0c,aa48,01,000,0,1,1,0
1692,1692,0,05,3def503e,2c2d,aa48,01,000,0,1,1,0
1693,1693,0,05,3def50ef,2e26,aa48,01,000,0,1,1,0
1694,1694,0,05,3def511b,a575,aa48,01,000,0,1,1,0
1695,1695,0,05,3def511b,af06,aa48,01,000,0,1,1,0
1696,1696,0,05,3def5141,aa00,aa48,01,000,0,1,1,0
1697,1697,0,05,3def5274,a70a,aa48,01,000,0,1,1,0
1698,1698,0,05,3def5293,a579,aa48,01,000,0,1,1,0
1699,1699,0,05,3def53f5,a330,aa48,01,000,0,1,1,0
1700,1700,0,05,3def540c,aea2,aa48,01,000,0,1,1,0
1701,1701,0,05,3def55c9,2dd2,aa48,01,000,0,1,1,0
1702,1702,0,05,3def56a3,b4ec,aa48,01,000,0,1,1,0
1703,1703,0,05,3def57d4,32e2,aa48,01,000,0,1,1,0
1704,1704,0,05,3def58aa,2a3f,aa48,01,000,0,1,1,0
1705,1705,0,05,3def597f,2aeb,aa48,01,000,0,1,1,0
1706,1706,0,05,3def5994,2568,aa48,01,000,0,1,1,0
1707,1707,0,05,3def59b1,2f72,aa48,01,000,0,1,1,0
1708,1708,0,05,3def5a2b,aa0b,aa48,01,000,0,1,1,0
1709,1709,0,05,3def60c6,2e22,aa48,01,000,0,1,1,0
1710,1710,0,05,3def60cd,2ab8,aa48,01,000,0,1,1,0
1711,1711,0,05,3def616e,2a9a,aa48,01,000,0,1,1,0
1712,1712,0,05,3def618b,aab9,aa48,01,000,0,1,1,0
1713,1713,0,05,3def620e,295a,aa48,01,000,0,1,1,0
1714,1714,0,05,3def6268,a0fb,aa48,01,000,0,1,1,0
1715,1715,0,05,3def62d9,9f9e,aa48,01,000,0,1,1,0
1716,1716,0,05,3def62da,1283,aa48,01,000,0,1,1,0
1717,1717,0,05,3def6587,301d,aa48,01,000,0,1,1,0
1718,1718,0,05,3def6602,ac73,aa48,01,000,0,1,1,0
1719,1719,0,05,3def661b,ab93,aa48,01,000,0,1,1,0
1720,1720,0,05,3def6745,a421,aa48,01,000,0,1,1,0
1721,1721,0,05,3def67b7,301d,aa48,01,000,0,0,1,0
1722,1722,0,05,3def688c,301d,aa48,01,000,0,0,1,0
1723,1723,0,05,3def690f,301d,aa48,01,000,0,0,1,0
1724,1724,0,05,3def699b,301d,aa48,01,000,0,0,1,0
1725,1725,0,05,3def6ac9,301d,aa48,01,000,0,0,1,0
1726,1726,0,05,3def6ad8,301d,aa48,01,000,0,0,1,0
1727,1727,0,05,3def6c63,301d,aa48,01,000,0,0,1,0
1728,1728,0,05,3def6cab,301d,aa48,01,000,0,0,1,0
1729,1729,0,05,3def6cc3,301d,aa48,01,000,0,0,1,0
1730,1730,0,05,3def6cd2,301d,aa48,01,000,0,0,1,0
1731,1731,0,05,3def6cd9,301d,aa48,01,000,0,0,1,0
1732,1732,0,05,3def6e39,301d,aa48,01,000,0,0,1,0
1733,1733,0,05,3def6f48,301d,aa48,01,000,0,0,1,0
1734,1734,0,05,3def7b64,301d,aa48,01,000,0,0,1,0
1735,1735,0,05,3def8150,301d,aa48,01,000,0,0,1,0
1736,1736,0,05,3def819e,301d,aa48,01,000,0,0,1,0
1737,1737,0,05,3def81fe,301d,aa48,01,000,0,0,1,0
1738,1738,0,05,3def820d,301d,aa48,01,000,0,0,1,0
1739,1739,0,05,3def83c8,301d,aa48,01,000,0,0,1,0
1740,1740,0,05,3def8411,301d,aa48,01,000,0,0,1,0
1741,1741,0,05,3def853e,301d,aa48,01,000,0,0,1,0
1742,1742,0,05,3def8598,301d,aa48,01,000,0,0,1,0
1743,1743,0,05,3def85f0,25b0,aa48,01,000,0,1,1,0
1744,1744,0,05,3def864a,90f8,aa48,01,000,0,1,1,0
1745,1745,0,05,3def8683,27a0,aa48,01,000,0,1,1,0
1746,1746,0,05,3def8686,a9b3,aa48,01,000,0,1,1,0
1747,1747,0,05,3def8688,2d22,aa48,01,000,0,1,1,0
1748,1748,0,05,3def8688,b1a0,aa48,01,000,0,1,1,0
1749,1749,0,05,3def88a6,a9d3,aa48,01,000,0,1,1,0
1750,1750,0,05,3def8944,26a4,aa48,01,000,0,1,1,0
1751,1751,0,05,3def89b7,2de9,aa48,01,000,0,1,1,0
1752,1752,0,05,3def89bf,aca9,aa48,01,000,0,1,1,0
1753,1753,0,05,3def89bf,ae5d,aa48,01,000,0,1,1,0
1754,1754,0,05,3def89bf,a1af,aa48,01,000,0,1,1,0
1755,1755,0,05,3def89bf,303a,aa48,01,000,0,1,1,0
1756,1756,0,05,3def89bf,abb7,aa48,01,000,0,1,1,0
1757,1757,0,05,3def89bf,893e,aa48,01,000,0,1,1,0
1758,1758,0,05,3def89bf,ada5,aa48,01,000,0,1,1,0
1759,1759,0,05,3def89bf,2e7f,aa48,01,000,0,1,1,0
1760,1760,0,05,3def89bf,a502,aa48,01,000,0,1,1,0
1761,1761,0,05,3def89bf,1e29,aa48,01,000,0,1,1,0
1762,1762,0,05,3def89bf,26d5,aa48,01,000,0,1,1,0
1763,1763,0,05,3def89bf,234c,aa48,01,000,0,1,1,0
1764,1764,0,05,3def89bf,a503,aa48,01,000,0,1,1,0
1765,1765,0,05,3def89bf,328b,aa48,01,000,0,1,1,0
1766,1766,0,05,3def89bf,a914,aa48,01,000,0,1,1,0
1767,1767,0,05,3def89bf,2e80,aa48,01,000,0,1,1,0
1768,1768,0,05,3def89bf,257c,aa48,01,000,0,1,1,0
1769,1769,0,05,3def89bf,2e42,aa48,01,000,0,1,1,0
1770,1770,0,05,3def89bf,aaa2,aa48,01,000,0,1,1,0
1771,1771,0,05,3def89bf,31fc,aa48,01,000,0,1,1,0
1772,1772,0,05,3def89bf,af9a,aa48,01,000,0,1,1,0
1773,1773,0,05,3def89bf,1753,aa48,01,000,0,1,1,0
1774,1774,0,05,3def89bf,a4e0,aa48,01,000,0,1,1,0
1775,1775,0,05,3def89cf,316d,aa48,01,000,0,1,1,0
1776,1776,0,05,3def89cf,2c17,aa48,01,000,0,1,1,0
1777,1777,0,05,3def89ed,a6b1,aa48,01,000,0,1,1,0
